"Teléfono","Nombre","Categoría","Mensaje Texto","Link Directo WhatsApp"
"5492604118353","BODEGA FAMILIA MORGAN (Bodega) – Las Paredes","Bodegas","¡Hola Propietarios de *BODEGA FAMILIA MORGAN (Bodega) – Las Paredes*! 👋

Somos del equipo de *San Rafael 360*. Somos la guía local de San Rafael. Vimos que su rubro es *Bodegas* y estamos armando el directorio digital más completo de la ciudad.

Los invitamos a revisar vuestro perfil y cualquier otro que quieran consultar para que vean los distintos formatos que ofrecemos.

👉 Pueden verlo:
Ingresando en www.sanrafael360.com o si tienes celular con Android descargando la app de Play Store https://play.google.com/store/apps/details?id=com.sanrafael360.www.twa

Contratando el plan PREMIUM por $25.000 el trimestre y si eliges el pago anual con un 20% de descuento abonas solamente $80.000. 

Por este plan acceden a cargar una galería completa de fotos, videos, ubicación al instante con Google Maps, links a redes sociales, WhatsApp y más.

Si les interesa participar pueden responder a este mismo mensaje de WhatsApp.","https://wa.me/5492604118353?text=%C2%A1Hola%20Propietarios%20de%20*BODEGA%20FAMILIA%20MORGAN%20(Bodega)%20%E2%80%93%20Las%20Paredes*!%20%F0%9F%91%8B%0A%0ASomos%20del%20equipo%20de%20*San%20Rafael%20360*.%20Somos%20la%20gu%C3%ADa%20local%20de%20San%20Rafael.%20Vimos%20que%20su%20rubro%20es%20*Bodegas*%20y%20estamos%20armando%20el%20directorio%20digital%20m%C3%A1s%20completo%20de%20la%20ciudad.%0A%0ALos%20invitamos%20a%20revisar%20vuestro%20perfil%20y%20cualquier%20otro%20que%20quieran%20consultar%20para%20que%20vean%20los%20distintos%20formatos%20que%20ofrecemos.%0A%0A%F0%9F%91%89%20Pueden%20verlo%3A%0AIngresando%20en%20www.sanrafael360.com%20o%20si%20tienes%20celular%20con%20Android%20descargando%20la%20app%20de%20Play%20Store%20https%3A%2F%2Fplay.google.com%2Fstore%2Fapps%2Fdetails%3Fid%3Dcom.sanrafael360.www.twa%0A%0AContratando%20el%20plan%20PREMIUM%20por%20%2425.000%20el%20trimestre%20y%20si%20eliges%20el%20pago%20anual%20con%20un%2020%25%20de%20descuento%20abonas%20solamente%20%2480.000.%20%0A%0APor%20este%20plan%20acceden%20a%20cargar%20una%20galer%C3%ADa%20completa%20de%20fotos%2C%20videos%2C%20ubicaci%C3%B3n%20al%20instante%20con%20Google%20Maps%2C%20links%20a%20redes%20sociales%2C%20WhatsApp%20y%20m%C3%A1s.%0A%0ASi%20les%20interesa%20participar%20pueden%20responder%20a%20este%20mismo%20mensaje%20de%20WhatsApp."
"5492604348668","LUCI Agencia de Viajes - Excursiones Locales y Turismo Emisivo.","Agencias de Viaje","¡Hola Propietarios de *LUCI Agencia de Viajes - Excursiones Locales y Turismo Emisivo.*! 👋

Somos del equipo de *San Rafael 360*. Somos la guía local de San Rafael. Vimos que su rubro es *Agencias de Viaje* y estamos armando el directorio digital más completo de la ciudad.

Los invitamos a revisar vuestro perfil y cualquier otro que quieran consultar para que vean los distintos formatos que ofrecemos.

👉 Pueden verlo:
Ingresando en www.sanrafael360.com o si tienes celular con Android descargando la app de Play Store https://play.google.com/store/apps/details?id=com.sanrafael360.www.twa

Contratando el plan PREMIUM por $25.000 el trimestre y si eliges el pago anual con un 20% de descuento abonas solamente $80.000. 

Por este plan acceden a cargar una galería completa de fotos, videos, ubicación al instante con Google Maps, links a redes sociales, WhatsApp y más.

Si les interesa participar pueden responder a este mismo mensaje de WhatsApp.","https://wa.me/5492604348668?text=%C2%A1Hola%20Propietarios%20de%20*LUCI%20Agencia%20de%20Viajes%20-%20Excursiones%20Locales%20y%20Turismo%20Emisivo.*!%20%F0%9F%91%8B%0A%0ASomos%20del%20equipo%20de%20*San%20Rafael%20360*.%20Somos%20la%20gu%C3%ADa%20local%20de%20San%20Rafael.%20Vimos%20que%20su%20rubro%20es%20*Agencias%20de%20Viaje*%20y%20estamos%20armando%20el%20directorio%20digital%20m%C3%A1s%20completo%20de%20la%20ciudad.%0A%0ALos%20invitamos%20a%20revisar%20vuestro%20perfil%20y%20cualquier%20otro%20que%20quieran%20consultar%20para%20que%20vean%20los%20distintos%20formatos%20que%20ofrecemos.%0A%0A%F0%9F%91%89%20Pueden%20verlo%3A%0AIngresando%20en%20www.sanrafael360.com%20o%20si%20tienes%20celular%20con%20Android%20descargando%20la%20app%20de%20Play%20Store%20https%3A%2F%2Fplay.google.com%2Fstore%2Fapps%2Fdetails%3Fid%3Dcom.sanrafael360.www.twa%0A%0AContratando%20el%20plan%20PREMIUM%20por%20%2425.000%20el%20trimestre%20y%20si%20eliges%20el%20pago%20anual%20con%20un%2020%25%20de%20descuento%20abonas%20solamente%20%2480.000.%20%0A%0APor%20este%20plan%20acceden%20a%20cargar%20una%20galer%C3%ADa%20completa%20de%20fotos%2C%20videos%2C%20ubicaci%C3%B3n%20al%20instante%20con%20Google%20Maps%2C%20links%20a%20redes%20sociales%2C%20WhatsApp%20y%20m%C3%A1s.%0A%0ASi%20les%20interesa%20participar%20pueden%20responder%20a%20este%20mismo%20mensaje%20de%20WhatsApp."
"5492604557074","Hotel Inti’s- 1 Estrella","Hoteles","¡Hola Propietarios de *Hotel Inti’s- 1 Estrella*! 👋

Somos del equipo de *San Rafael 360*. Somos la guía local de San Rafael. Vimos que su rubro es *Hoteles* y estamos armando el directorio digital más completo de la ciudad.

Los invitamos a revisar vuestro perfil y cualquier otro que quieran consultar para que vean los distintos formatos que ofrecemos.

👉 Pueden verlo:
Ingresando en www.sanrafael360.com o si tienes celular con Android descargando la app de Play Store https://play.google.com/store/apps/details?id=com.sanrafael360.www.twa

Contratando el plan PREMIUM por $25.000 el trimestre y si eliges el pago anual con un 20% de descuento abonas solamente $80.000. 

Por este plan acceden a cargar una galería completa de fotos, videos, ubicación al instante con Google Maps, links a redes sociales, WhatsApp y más.

Si les interesa participar pueden responder a este mismo mensaje de WhatsApp.","https://wa.me/5492604557074?text=%C2%A1Hola%20Propietarios%20de%20*Hotel%20Inti%E2%80%99s-%201%20Estrella*!%20%F0%9F%91%8B%0A%0ASomos%20del%20equipo%20de%20*San%20Rafael%20360*.%20Somos%20la%20gu%C3%ADa%20local%20de%20San%20Rafael.%20Vimos%20que%20su%20rubro%20es%20*Hoteles*%20y%20estamos%20armando%20el%20directorio%20digital%20m%C3%A1s%20completo%20de%20la%20ciudad.%0A%0ALos%20invitamos%20a%20revisar%20vuestro%20perfil%20y%20cualquier%20otro%20que%20quieran%20consultar%20para%20que%20vean%20los%20distintos%20formatos%20que%20ofrecemos.%0A%0A%F0%9F%91%89%20Pueden%20verlo%3A%0AIngresando%20en%20www.sanrafael360.com%20o%20si%20tienes%20celular%20con%20Android%20descargando%20la%20app%20de%20Play%20Store%20https%3A%2F%2Fplay.google.com%2Fstore%2Fapps%2Fdetails%3Fid%3Dcom.sanrafael360.www.twa%0A%0AContratando%20el%20plan%20PREMIUM%20por%20%2425.000%20el%20trimestre%20y%20si%20eliges%20el%20pago%20anual%20con%20un%2020%25%20de%20descuento%20abonas%20solamente%20%2480.000.%20%0A%0APor%20este%20plan%20acceden%20a%20cargar%20una%20galer%C3%ADa%20completa%20de%20fotos%2C%20videos%2C%20ubicaci%C3%B3n%20al%20instante%20con%20Google%20Maps%2C%20links%20a%20redes%20sociales%2C%20WhatsApp%20y%20m%C3%A1s.%0A%0ASi%20les%20interesa%20participar%20pueden%20responder%20a%20este%20mismo%20mensaje%20de%20WhatsApp."
"5492604594274","BODEGA GRAND ESTATE (vinos)","Bodegas","¡Hola Propietarios de *BODEGA GRAND ESTATE (vinos)*! 👋

Somos del equipo de *San Rafael 360*. Somos la guía local de San Rafael. Vimos que su rubro es *Bodegas* y estamos armando el directorio digital más completo de la ciudad.

Los invitamos a revisar vuestro perfil y cualquier otro que quieran consultar para que vean los distintos formatos que ofrecemos.

👉 Pueden verlo:
Ingresando en www.sanrafael360.com o si tienes celular con Android descargando la app de Play Store https://play.google.com/store/apps/details?id=com.sanrafael360.www.twa

Contratando el plan PREMIUM por $25.000 el trimestre y si eliges el pago anual con un 20% de descuento abonas solamente $80.000. 

Por este plan acceden a cargar una galería completa de fotos, videos, ubicación al instante con Google Maps, links a redes sociales, WhatsApp y más.

Si les interesa participar pueden responder a este mismo mensaje de WhatsApp.","https://wa.me/5492604594274?text=%C2%A1Hola%20Propietarios%20de%20*BODEGA%20GRAND%20ESTATE%20(vinos)*!%20%F0%9F%91%8B%0A%0ASomos%20del%20equipo%20de%20*San%20Rafael%20360*.%20Somos%20la%20gu%C3%ADa%20local%20de%20San%20Rafael.%20Vimos%20que%20su%20rubro%20es%20*Bodegas*%20y%20estamos%20armando%20el%20directorio%20digital%20m%C3%A1s%20completo%20de%20la%20ciudad.%0A%0ALos%20invitamos%20a%20revisar%20vuestro%20perfil%20y%20cualquier%20otro%20que%20quieran%20consultar%20para%20que%20vean%20los%20distintos%20formatos%20que%20ofrecemos.%0A%0A%F0%9F%91%89%20Pueden%20verlo%3A%0AIngresando%20en%20www.sanrafael360.com%20o%20si%20tienes%20celular%20con%20Android%20descargando%20la%20app%20de%20Play%20Store%20https%3A%2F%2Fplay.google.com%2Fstore%2Fapps%2Fdetails%3Fid%3Dcom.sanrafael360.www.twa%0A%0AContratando%20el%20plan%20PREMIUM%20por%20%2425.000%20el%20trimestre%20y%20si%20eliges%20el%20pago%20anual%20con%20un%2020%25%20de%20descuento%20abonas%20solamente%20%2480.000.%20%0A%0APor%20este%20plan%20acceden%20a%20cargar%20una%20galer%C3%ADa%20completa%20de%20fotos%2C%20videos%2C%20ubicaci%C3%B3n%20al%20instante%20con%20Google%20Maps%2C%20links%20a%20redes%20sociales%2C%20WhatsApp%20y%20m%C3%A1s.%0A%0ASi%20les%20interesa%20participar%20pueden%20responder%20a%20este%20mismo%20mensaje%20de%20WhatsApp."
"5492604530327","DILYS TOURS - Excursiones Locales y Turismo Emisivo.","Agencias de Viaje","¡Hola Propietarios de *DILYS TOURS - Excursiones Locales y Turismo Emisivo.*! 👋

Somos del equipo de *San Rafael 360*. Somos la guía local de San Rafael. Vimos que su rubro es *Agencias de Viaje* y estamos armando el directorio digital más completo de la ciudad.

Los invitamos a revisar vuestro perfil y cualquier otro que quieran consultar para que vean los distintos formatos que ofrecemos.

👉 Pueden verlo:
Ingresando en www.sanrafael360.com o si tienes celular con Android descargando la app de Play Store https://play.google.com/store/apps/details?id=com.sanrafael360.www.twa

Contratando el plan PREMIUM por $25.000 el trimestre y si eliges el pago anual con un 20% de descuento abonas solamente $80.000. 

Por este plan acceden a cargar una galería completa de fotos, videos, ubicación al instante con Google Maps, links a redes sociales, WhatsApp y más.

Si les interesa participar pueden responder a este mismo mensaje de WhatsApp.","https://wa.me/5492604530327?text=%C2%A1Hola%20Propietarios%20de%20*DILYS%20TOURS%20-%20Excursiones%20Locales%20y%20Turismo%20Emisivo.*!%20%F0%9F%91%8B%0A%0ASomos%20del%20equipo%20de%20*San%20Rafael%20360*.%20Somos%20la%20gu%C3%ADa%20local%20de%20San%20Rafael.%20Vimos%20que%20su%20rubro%20es%20*Agencias%20de%20Viaje*%20y%20estamos%20armando%20el%20directorio%20digital%20m%C3%A1s%20completo%20de%20la%20ciudad.%0A%0ALos%20invitamos%20a%20revisar%20vuestro%20perfil%20y%20cualquier%20otro%20que%20quieran%20consultar%20para%20que%20vean%20los%20distintos%20formatos%20que%20ofrecemos.%0A%0A%F0%9F%91%89%20Pueden%20verlo%3A%0AIngresando%20en%20www.sanrafael360.com%20o%20si%20tienes%20celular%20con%20Android%20descargando%20la%20app%20de%20Play%20Store%20https%3A%2F%2Fplay.google.com%2Fstore%2Fapps%2Fdetails%3Fid%3Dcom.sanrafael360.www.twa%0A%0AContratando%20el%20plan%20PREMIUM%20por%20%2425.000%20el%20trimestre%20y%20si%20eliges%20el%20pago%20anual%20con%20un%2020%25%20de%20descuento%20abonas%20solamente%20%2480.000.%20%0A%0APor%20este%20plan%20acceden%20a%20cargar%20una%20galer%C3%ADa%20completa%20de%20fotos%2C%20videos%2C%20ubicaci%C3%B3n%20al%20instante%20con%20Google%20Maps%2C%20links%20a%20redes%20sociales%2C%20WhatsApp%20y%20m%C3%A1s.%0A%0ASi%20les%20interesa%20participar%20pueden%20responder%20a%20este%20mismo%20mensaje%20de%20WhatsApp."
"5492604565374","SAN RAFAEL EXCURSIONES evt Legajo 19108","Agencias de Viaje","¡Hola Propietarios de *SAN RAFAEL EXCURSIONES evt Legajo 19108*! 👋

Somos del equipo de *San Rafael 360*. Somos la guía local de San Rafael. Vimos que su rubro es *Agencias de Viaje* y estamos armando el directorio digital más completo de la ciudad.

Los invitamos a revisar vuestro perfil y cualquier otro que quieran consultar para que vean los distintos formatos que ofrecemos.

👉 Pueden verlo:
Ingresando en www.sanrafael360.com o si tienes celular con Android descargando la app de Play Store https://play.google.com/store/apps/details?id=com.sanrafael360.www.twa

Contratando el plan PREMIUM por $25.000 el trimestre y si eliges el pago anual con un 20% de descuento abonas solamente $80.000. 

Por este plan acceden a cargar una galería completa de fotos, videos, ubicación al instante con Google Maps, links a redes sociales, WhatsApp y más.

Si les interesa participar pueden responder a este mismo mensaje de WhatsApp.","https://wa.me/5492604565374?text=%C2%A1Hola%20Propietarios%20de%20*SAN%20RAFAEL%20EXCURSIONES%20evt%20Legajo%2019108*!%20%F0%9F%91%8B%0A%0ASomos%20del%20equipo%20de%20*San%20Rafael%20360*.%20Somos%20la%20gu%C3%ADa%20local%20de%20San%20Rafael.%20Vimos%20que%20su%20rubro%20es%20*Agencias%20de%20Viaje*%20y%20estamos%20armando%20el%20directorio%20digital%20m%C3%A1s%20completo%20de%20la%20ciudad.%0A%0ALos%20invitamos%20a%20revisar%20vuestro%20perfil%20y%20cualquier%20otro%20que%20quieran%20consultar%20para%20que%20vean%20los%20distintos%20formatos%20que%20ofrecemos.%0A%0A%F0%9F%91%89%20Pueden%20verlo%3A%0AIngresando%20en%20www.sanrafael360.com%20o%20si%20tienes%20celular%20con%20Android%20descargando%20la%20app%20de%20Play%20Store%20https%3A%2F%2Fplay.google.com%2Fstore%2Fapps%2Fdetails%3Fid%3Dcom.sanrafael360.www.twa%0A%0AContratando%20el%20plan%20PREMIUM%20por%20%2425.000%20el%20trimestre%20y%20si%20eliges%20el%20pago%20anual%20con%20un%2020%25%20de%20descuento%20abonas%20solamente%20%2480.000.%20%0A%0APor%20este%20plan%20acceden%20a%20cargar%20una%20galer%C3%ADa%20completa%20de%20fotos%2C%20videos%2C%20ubicaci%C3%B3n%20al%20instante%20con%20Google%20Maps%2C%20links%20a%20redes%20sociales%2C%20WhatsApp%20y%20m%C3%A1s.%0A%0ASi%20les%20interesa%20participar%20pueden%20responder%20a%20este%20mismo%20mensaje%20de%20WhatsApp."
"5492604238499","LA MANSA GRILL HOUSE - Cuadro Bombal - Cuadro Nacional","Gastronomía","¡Hola Propietarios de *LA MANSA GRILL HOUSE - Cuadro Bombal - Cuadro Nacional*! 👋

Somos del equipo de *San Rafael 360*. Somos la guía local de San Rafael. Vimos que su rubro es *Gastronomía* y estamos armando el directorio digital más completo de la ciudad.

Los invitamos a revisar vuestro perfil y cualquier otro que quieran consultar para que vean los distintos formatos que ofrecemos.

👉 Pueden verlo:
Ingresando en www.sanrafael360.com o si tienes celular con Android descargando la app de Play Store https://play.google.com/store/apps/details?id=com.sanrafael360.www.twa

Contratando el plan PREMIUM por $25.000 el trimestre y si eliges el pago anual con un 20% de descuento abonas solamente $80.000. 

Por este plan acceden a cargar una galería completa de fotos, videos, ubicación al instante con Google Maps, links a redes sociales, WhatsApp y más.

Si les interesa participar pueden responder a este mismo mensaje de WhatsApp.","https://wa.me/5492604238499?text=%C2%A1Hola%20Propietarios%20de%20*LA%20MANSA%20GRILL%20HOUSE%20-%20Cuadro%20Bombal%20-%20Cuadro%20Nacional*!%20%F0%9F%91%8B%0A%0ASomos%20del%20equipo%20de%20*San%20Rafael%20360*.%20Somos%20la%20gu%C3%ADa%20local%20de%20San%20Rafael.%20Vimos%20que%20su%20rubro%20es%20*Gastronom%C3%ADa*%20y%20estamos%20armando%20el%20directorio%20digital%20m%C3%A1s%20completo%20de%20la%20ciudad.%0A%0ALos%20invitamos%20a%20revisar%20vuestro%20perfil%20y%20cualquier%20otro%20que%20quieran%20consultar%20para%20que%20vean%20los%20distintos%20formatos%20que%20ofrecemos.%0A%0A%F0%9F%91%89%20Pueden%20verlo%3A%0AIngresando%20en%20www.sanrafael360.com%20o%20si%20tienes%20celular%20con%20Android%20descargando%20la%20app%20de%20Play%20Store%20https%3A%2F%2Fplay.google.com%2Fstore%2Fapps%2Fdetails%3Fid%3Dcom.sanrafael360.www.twa%0A%0AContratando%20el%20plan%20PREMIUM%20por%20%2425.000%20el%20trimestre%20y%20si%20eliges%20el%20pago%20anual%20con%20un%2020%25%20de%20descuento%20abonas%20solamente%20%2480.000.%20%0A%0APor%20este%20plan%20acceden%20a%20cargar%20una%20galer%C3%ADa%20completa%20de%20fotos%2C%20videos%2C%20ubicaci%C3%B3n%20al%20instante%20con%20Google%20Maps%2C%20links%20a%20redes%20sociales%2C%20WhatsApp%20y%20m%C3%A1s.%0A%0ASi%20les%20interesa%20participar%20pueden%20responder%20a%20este%20mismo%20mensaje%20de%20WhatsApp."
"5491167059202","Apart Hotel Colorina & Spa – San Rafael","Apart Hoteles","¡Hola Propietarios de *Apart Hotel Colorina & Spa – San Rafael*! 👋

Somos del equipo de *San Rafael 360*. Somos la guía local de San Rafael. Vimos que su rubro es *Apart Hoteles* y estamos armando el directorio digital más completo de la ciudad.

Los invitamos a revisar vuestro perfil y cualquier otro que quieran consultar para que vean los distintos formatos que ofrecemos.

👉 Pueden verlo:
Ingresando en www.sanrafael360.com o si tienes celular con Android descargando la app de Play Store https://play.google.com/store/apps/details?id=com.sanrafael360.www.twa

Contratando el plan PREMIUM por $25.000 el trimestre y si eliges el pago anual con un 20% de descuento abonas solamente $80.000. 

Por este plan acceden a cargar una galería completa de fotos, videos, ubicación al instante con Google Maps, links a redes sociales, WhatsApp y más.

Si les interesa participar pueden responder a este mismo mensaje de WhatsApp.","https://wa.me/5491167059202?text=%C2%A1Hola%20Propietarios%20de%20*Apart%20Hotel%20Colorina%20%26%20Spa%20%E2%80%93%20San%20Rafael*!%20%F0%9F%91%8B%0A%0ASomos%20del%20equipo%20de%20*San%20Rafael%20360*.%20Somos%20la%20gu%C3%ADa%20local%20de%20San%20Rafael.%20Vimos%20que%20su%20rubro%20es%20*Apart%20Hoteles*%20y%20estamos%20armando%20el%20directorio%20digital%20m%C3%A1s%20completo%20de%20la%20ciudad.%0A%0ALos%20invitamos%20a%20revisar%20vuestro%20perfil%20y%20cualquier%20otro%20que%20quieran%20consultar%20para%20que%20vean%20los%20distintos%20formatos%20que%20ofrecemos.%0A%0A%F0%9F%91%89%20Pueden%20verlo%3A%0AIngresando%20en%20www.sanrafael360.com%20o%20si%20tienes%20celular%20con%20Android%20descargando%20la%20app%20de%20Play%20Store%20https%3A%2F%2Fplay.google.com%2Fstore%2Fapps%2Fdetails%3Fid%3Dcom.sanrafael360.www.twa%0A%0AContratando%20el%20plan%20PREMIUM%20por%20%2425.000%20el%20trimestre%20y%20si%20eliges%20el%20pago%20anual%20con%20un%2020%25%20de%20descuento%20abonas%20solamente%20%2480.000.%20%0A%0APor%20este%20plan%20acceden%20a%20cargar%20una%20galer%C3%ADa%20completa%20de%20fotos%2C%20videos%2C%20ubicaci%C3%B3n%20al%20instante%20con%20Google%20Maps%2C%20links%20a%20redes%20sociales%2C%20WhatsApp%20y%20m%C3%A1s.%0A%0ASi%20les%20interesa%20participar%20pueden%20responder%20a%20este%20mismo%20mensaje%20de%20WhatsApp."
"5492604124284","Bodega ÚLTIMA FRONTERA -","Bodegas","¡Hola Propietarios de *Bodega ÚLTIMA FRONTERA -*! 👋

Somos del equipo de *San Rafael 360*. Somos la guía local de San Rafael. Vimos que su rubro es *Bodegas* y estamos armando el directorio digital más completo de la ciudad.

Los invitamos a revisar vuestro perfil y cualquier otro que quieran consultar para que vean los distintos formatos que ofrecemos.

👉 Pueden verlo:
Ingresando en www.sanrafael360.com o si tienes celular con Android descargando la app de Play Store https://play.google.com/store/apps/details?id=com.sanrafael360.www.twa

Contratando el plan PREMIUM por $25.000 el trimestre y si eliges el pago anual con un 20% de descuento abonas solamente $80.000. 

Por este plan acceden a cargar una galería completa de fotos, videos, ubicación al instante con Google Maps, links a redes sociales, WhatsApp y más.

Si les interesa participar pueden responder a este mismo mensaje de WhatsApp.","https://wa.me/5492604124284?text=%C2%A1Hola%20Propietarios%20de%20*Bodega%20%C3%9ALTIMA%20FRONTERA%20-*!%20%F0%9F%91%8B%0A%0ASomos%20del%20equipo%20de%20*San%20Rafael%20360*.%20Somos%20la%20gu%C3%ADa%20local%20de%20San%20Rafael.%20Vimos%20que%20su%20rubro%20es%20*Bodegas*%20y%20estamos%20armando%20el%20directorio%20digital%20m%C3%A1s%20completo%20de%20la%20ciudad.%0A%0ALos%20invitamos%20a%20revisar%20vuestro%20perfil%20y%20cualquier%20otro%20que%20quieran%20consultar%20para%20que%20vean%20los%20distintos%20formatos%20que%20ofrecemos.%0A%0A%F0%9F%91%89%20Pueden%20verlo%3A%0AIngresando%20en%20www.sanrafael360.com%20o%20si%20tienes%20celular%20con%20Android%20descargando%20la%20app%20de%20Play%20Store%20https%3A%2F%2Fplay.google.com%2Fstore%2Fapps%2Fdetails%3Fid%3Dcom.sanrafael360.www.twa%0A%0AContratando%20el%20plan%20PREMIUM%20por%20%2425.000%20el%20trimestre%20y%20si%20eliges%20el%20pago%20anual%20con%20un%2020%25%20de%20descuento%20abonas%20solamente%20%2480.000.%20%0A%0APor%20este%20plan%20acceden%20a%20cargar%20una%20galer%C3%ADa%20completa%20de%20fotos%2C%20videos%2C%20ubicaci%C3%B3n%20al%20instante%20con%20Google%20Maps%2C%20links%20a%20redes%20sociales%2C%20WhatsApp%20y%20m%C3%A1s.%0A%0ASi%20les%20interesa%20participar%20pueden%20responder%20a%20este%20mismo%20mensaje%20de%20WhatsApp."
"5492604425077","FRANCA TOUR E.V.T. - Turismo Emisivo","Agencias de Viaje","¡Hola Propietarios de *FRANCA TOUR E.V.T. - Turismo Emisivo*! 👋

Somos del equipo de *San Rafael 360*. Somos la guía local de San Rafael. Vimos que su rubro es *Agencias de Viaje* y estamos armando el directorio digital más completo de la ciudad.

Los invitamos a revisar vuestro perfil y cualquier otro que quieran consultar para que vean los distintos formatos que ofrecemos.

👉 Pueden verlo:
Ingresando en www.sanrafael360.com o si tienes celular con Android descargando la app de Play Store https://play.google.com/store/apps/details?id=com.sanrafael360.www.twa

Contratando el plan PREMIUM por $25.000 el trimestre y si eliges el pago anual con un 20% de descuento abonas solamente $80.000. 

Por este plan acceden a cargar una galería completa de fotos, videos, ubicación al instante con Google Maps, links a redes sociales, WhatsApp y más.

Si les interesa participar pueden responder a este mismo mensaje de WhatsApp.","https://wa.me/5492604425077?text=%C2%A1Hola%20Propietarios%20de%20*FRANCA%20TOUR%20E.V.T.%20-%20Turismo%20Emisivo*!%20%F0%9F%91%8B%0A%0ASomos%20del%20equipo%20de%20*San%20Rafael%20360*.%20Somos%20la%20gu%C3%ADa%20local%20de%20San%20Rafael.%20Vimos%20que%20su%20rubro%20es%20*Agencias%20de%20Viaje*%20y%20estamos%20armando%20el%20directorio%20digital%20m%C3%A1s%20completo%20de%20la%20ciudad.%0A%0ALos%20invitamos%20a%20revisar%20vuestro%20perfil%20y%20cualquier%20otro%20que%20quieran%20consultar%20para%20que%20vean%20los%20distintos%20formatos%20que%20ofrecemos.%0A%0A%F0%9F%91%89%20Pueden%20verlo%3A%0AIngresando%20en%20www.sanrafael360.com%20o%20si%20tienes%20celular%20con%20Android%20descargando%20la%20app%20de%20Play%20Store%20https%3A%2F%2Fplay.google.com%2Fstore%2Fapps%2Fdetails%3Fid%3Dcom.sanrafael360.www.twa%0A%0AContratando%20el%20plan%20PREMIUM%20por%20%2425.000%20el%20trimestre%20y%20si%20eliges%20el%20pago%20anual%20con%20un%2020%25%20de%20descuento%20abonas%20solamente%20%2480.000.%20%0A%0APor%20este%20plan%20acceden%20a%20cargar%20una%20galer%C3%ADa%20completa%20de%20fotos%2C%20videos%2C%20ubicaci%C3%B3n%20al%20instante%20con%20Google%20Maps%2C%20links%20a%20redes%20sociales%2C%20WhatsApp%20y%20m%C3%A1s.%0A%0ASi%20les%20interesa%20participar%20pueden%20responder%20a%20este%20mismo%20mensaje%20de%20WhatsApp."
"5492604671861","OPORTO RESTAURANTE -Ciudad","Gastronomía","¡Hola Propietarios de *OPORTO RESTAURANTE -Ciudad*! 👋

Somos del equipo de *San Rafael 360*. Somos la guía local de San Rafael. Vimos que su rubro es *Gastronomía* y estamos armando el directorio digital más completo de la ciudad.

Los invitamos a revisar vuestro perfil y cualquier otro que quieran consultar para que vean los distintos formatos que ofrecemos.

👉 Pueden verlo:
Ingresando en www.sanrafael360.com o si tienes celular con Android descargando la app de Play Store https://play.google.com/store/apps/details?id=com.sanrafael360.www.twa

Contratando el plan PREMIUM por $25.000 el trimestre y si eliges el pago anual con un 20% de descuento abonas solamente $80.000. 

Por este plan acceden a cargar una galería completa de fotos, videos, ubicación al instante con Google Maps, links a redes sociales, WhatsApp y más.

Si les interesa participar pueden responder a este mismo mensaje de WhatsApp.","https://wa.me/5492604671861?text=%C2%A1Hola%20Propietarios%20de%20*OPORTO%20RESTAURANTE%20-Ciudad*!%20%F0%9F%91%8B%0A%0ASomos%20del%20equipo%20de%20*San%20Rafael%20360*.%20Somos%20la%20gu%C3%ADa%20local%20de%20San%20Rafael.%20Vimos%20que%20su%20rubro%20es%20*Gastronom%C3%ADa*%20y%20estamos%20armando%20el%20directorio%20digital%20m%C3%A1s%20completo%20de%20la%20ciudad.%0A%0ALos%20invitamos%20a%20revisar%20vuestro%20perfil%20y%20cualquier%20otro%20que%20quieran%20consultar%20para%20que%20vean%20los%20distintos%20formatos%20que%20ofrecemos.%0A%0A%F0%9F%91%89%20Pueden%20verlo%3A%0AIngresando%20en%20www.sanrafael360.com%20o%20si%20tienes%20celular%20con%20Android%20descargando%20la%20app%20de%20Play%20Store%20https%3A%2F%2Fplay.google.com%2Fstore%2Fapps%2Fdetails%3Fid%3Dcom.sanrafael360.www.twa%0A%0AContratando%20el%20plan%20PREMIUM%20por%20%2425.000%20el%20trimestre%20y%20si%20eliges%20el%20pago%20anual%20con%20un%2020%25%20de%20descuento%20abonas%20solamente%20%2480.000.%20%0A%0APor%20este%20plan%20acceden%20a%20cargar%20una%20galer%C3%ADa%20completa%20de%20fotos%2C%20videos%2C%20ubicaci%C3%B3n%20al%20instante%20con%20Google%20Maps%2C%20links%20a%20redes%20sociales%2C%20WhatsApp%20y%20m%C3%A1s.%0A%0ASi%20les%20interesa%20participar%20pueden%20responder%20a%20este%20mismo%20mensaje%20de%20WhatsApp."
